published_date,title,domain
2020-08-10 07:34:47,KTDA threatens to sue CS Munya over tea reforms timelines,nation.co.ke
2020-08-10 07:34:47,KTDA threatens to sue Munya over tea reforms timelines,nation.co.ke
2020-08-10 07:35:39,"CJP slams Sindh govt, local bodies for neglecting Karachi",thenews.com.pk
2020-08-10 07:35:46,City to electrify business stalls,neweralive.na
2020-08-10 07:37:00,Young Kiwis care less about finances following lockdown - report,newshub.co.nz
2020-08-10 07:37:01,Court indicts Asif Ali Zardari in Park Lane reference,tribune.com.pk
2020-08-10 07:39:00,"Two more localities placed under EMCO, this time in Perlis (Updated)",thesundaily.my
2020-08-10 07:39:00,"NSW weather: Surfer dies at Collaroy Beach, South coast flooding recedes",dailytelegraph.com.au
2020-08-10 07:40:00,Live: National choose candidate for Auckland Central race,stuff.co.nz
2020-08-10 07:40:20,Constable Killed as 19-year-old Rams Car Into Patrol Vehicle in North Delhi,news18.com
2020-08-10 07:41:15,"188 new Covid-19 infections in Singapore, including 12 imported cases and 1 in the community",todayonline.com
2020-08-10 07:44:00,MQM leaders offer settlement to Altaf Hussain if he agrees to help Dr Imran Farooqs wife,geo.tv
2020-08-10 07:44:00,COVID-19: MOH reports 188 new cases including 2 Singaporeans,sg.news.yahoo.com
2020-08-10 07:45:23,Kenya gets Sh16.2bn from World Bank to support urban slum dwellers,capitalfm.co.ke
2020-08-10 07:46:58,I was advised by Mills never to attack Rawlings - Ahwoi quotes Koku in his book,ghanaweb.com
2020-08-10 07:47:18,"Apologise or face legal action for Sushant Singh Rajputs fathers second marriage claim, actors family tells Shiv Sena MP Sanjay Raut",zeenews.india.com
2020-08-10 07:50:00,"Girl, 14, sexually assaulted by middle-aged man on Weymouth beachfront in broad daylight",thesun.co.uk
2020-08-10 07:50:00,Coronavirus: Northern Ireland records first death in four weeks,belfasttelegraph.co.uk
2020-08-10 07:51:52,Karnataka SSLC 10th Result 2020 LIVE Updates: How exams were conducted maintaining the social distancing guidelines,indianexpress.com
2020-08-10 07:52:00,"Trump denies that White House asked about adding him to Mount Rushmore, but adds it ‘sounds like a good idea!’",washingtonpost.com
2020-08-10 07:54:20,Bilal Saeed issues apology after public outcry over Wazir Khan Mosque shoot,geo.tv
2020-08-10 07:55:18,"Covid-19: 188 new cases in Singapore, including 12 imported and 1 in the community",asiaone.com
2020-08-10 07:55:35,'Developed countries achieved greatness using mother tongue': Ramesh Pokhriyal,livemint.com
2020-08-10 07:57:58,Explore effective ways to use limited public resources - Dr Lomborg,ghanaweb.com
2020-08-10 07:58:00,PSEi rebounds on bargain hunting,gmanetwork.com
2020-08-10 08:00:00,Explainer: What is antigen testing? And why are Indians states using it more and more?,scroll.in
2020-08-10 08:00:00,Somizi gets real about cellphone addictions: 'Sometimes I wish to be touched like that phone',timeslive.co.za
2020-08-10 08:00:00,Revealed: The Shocking Healthcare Racism Endangering Black Mothers,huffingtonpost.co.uk
2020-08-10 08:00:44,"Rural pub-goers say they miss atmosphere, not drink",rte.ie
2020-08-10 08:00:50,13 TMPD officers due in court tomorrow on charges of alleged corruption,ewn.co.za
2020-08-10 08:00:51,"Presidency targets Diezani, MDAs as Salami panel gets more powers",dailypost.ng
2020-08-10 08:01:00,Coronavirus Israel live: Education minister vows next school year will start on September 1,haaretz.com
2020-08-10 08:01:24,Big worries over electoral body and 2022 polls,nation.co.ke
2020-08-10 08:01:24,Revenue row: Why senators' talks aborted,nation.co.ke
2020-08-10 08:01:48,Never do music for NPP and NDC for free – Barima Sidney to colleagues,ghanaweb.com
2020-08-10 08:02:00,"Set aside cynicism, Mikakos' midnight tweets reflect the sincerity we need",theage.com.au
2020-08-10 08:04:00,Tánaiste Leo Varadkar says 'outbreak team' working with meat factory and speaks of regret over 'issue of blaming people',independent.ie
2020-08-10 08:04:00,Rebel MLAs' concerns noted but party discipline needs to be maintained: Rajasthan Congress,timesofindia.indiatimes.com
2020-08-10 08:06:01,"Heavy Monsoon Rain Warning In Maharashtra, Karnataka, UP And Other States",ndtv.com
2020-08-10 08:07:00,Over 90% Malaysians concerned about taking public transportation,thesundaily.my
2020-08-10 08:07:57,Threatening handshake was just a strategy to get formula passed - Irungu Kangata confesses,pulselive.co.ke
2020-08-10 08:09:00,"Indonesia Reports 1687 New Coronavirus Cases, 42 More Deaths",nytimes.com
2020-08-10 08:09:24,Nyanza residents warn Raila against Murathe endorsement,the-star.co.ke
2020-08-10 08:11:59,Riot again declared in Portland after crowd marches on police union building,foxnews.com
2020-08-10 08:13:00,Coronavirus Australia live news: Deaths spike by 100 in less than 10 days as teens arrested for skipping quarantine,theaustralian.com.au
2020-08-10 08:14:00,Minister reads out note by Thomas 'agreeing in principle' to Riza's settlement,malaysiakini.com
2020-08-10 08:15:00,Former President Pranab Mukherjee tests positive for Covid-19,timesofindia.indiatimes.com
2020-08-10 08:15:51,Dagga in bales found on N2,heraldlive.co.za
2020-08-10 08:16:00,Chicago officials put up a fence after the mayor scolded residents gathered at Montrose Beach,cnn.com
2020-08-10 08:17:35,"Indonesia reports 1687 new coronavirus cases, 42 more deaths",thechronicleherald.ca
2020-08-10 08:17:47,Dunedin man cleared in Tinder rape trial,nzherald.co.nz
2020-08-10 08:18:00,"Navy says Chinese survey ship in Recto Bank, urges diplomatic protest",gmanetwork.com
2020-08-10 08:18:00,"Undrinkable tap-water and a leaking roof, K-Block's list of defects goes on",abc.net.au
2020-08-10 08:18:00,"COMMENT: A strange, subdued and necessary NDP in a time of COVID-19",sg.news.yahoo.com
2020-08-10 08:18:52,"NRL 2020: Aukuso Junior Paulo jailed, drug charges, Parramatta Eels",news.com.au
2020-08-10 08:21:00,"After Fayhsal's support letter offer, Loke recalls 'unpowerful' Harapan ministers",malaysiakini.com
2020-08-10 08:21:23,"Mount Sinabung erupts again, ejecting 5,000-meter-high ash column",en.antaranews.com
2020-08-10 08:24:00,Face coverings now mandatory in shops in Ireland,breakingnews.ie
2020-08-10 08:27:21,Coronavirus in Ireland – Face coverings mandatory in all shops and other indoor settings from today,thesun.ie
2020-08-10 08:28:00,Bilal Saeed apologizes over controversial mosque shoot,dunyanews.tv
2020-08-10 08:29:00,"Magu probe: We mistakenly transferred N573m to Prophet Omale, says FCMB",thecable.ng
2020-08-10 08:30:00,Federal agency to reopen 53 Native American schools despite coronavirus fears,nbcnews.com
2020-08-10 08:31:00,Man spotted in fast food drive-thru arrested over 'kidnapping' of KZN woman,timeslive.co.za
2020-08-10 08:31:55,Road accident kills 8 in Indonesia | English.news.cn,xinhuanet.com
2020-08-10 08:33:00,Trump Aides Say Coronavirus Outbreaks Are 'Inevitable' at Reopened Schools,thedailybeast.com
2020-08-10 08:35:00,"Boy, 13, drowns in tragic accident in Dublin",irishexaminer.com
2020-08-10 08:36:00,Former President Pranab Mukherjee Says He Has Tested Positive For COVID-19,ndtv.com
2020-08-10 08:36:26,Face coverings now mandatory in shops and other indoor settings,irishtimes.com
2020-08-10 08:38:03,Covid-19: BMC starts second phase of sero-survey in Mumbai,livemint.com
2020-08-10 08:39:00,Hartalega to reimburse RM40mil in recruitment fees to migrant workers,thestar.com.my
2020-08-10 08:39:49,"Atiku, Odili, Na'Abba — Political Careers Obasanjo Killed By Fredrick Nwabufo",saharareporters.com
2020-08-10 08:40:00,"PayTm, Netflix & Tinder join the ‘Binod’ meme trend; here’s how the Twitter meme fest originated",economictimes.indiatimes.com
2020-08-10 08:41:00,Coronavirus: Jeff Kennett slams ‘lack of Liberal leadership’ in Victoria,theaustralian.com.au
2020-08-10 08:41:00,"Boy, 13, tragically drowns in Bohernabreena reservoir in Dublin",irishmirror.ie
2020-08-10 08:41:18,WASSCE: Students expected cheap questions because of Free SHS – GNAT,ghanaweb.com
2020-08-10 08:44:13,Shafee to Ambrin: Nobody put a gun to your head to alter anything,nst.com.my
2020-08-10 08:44:31,"At least 5 killed, 20 injured in powerful blast in Chaman",dawn.com
2020-08-10 08:44:43,Estate farmers now eligible for Coffee Cherry Fund,kbc.co.ke
2020-08-10 08:45:00,"Coronavirus: 743 workers of the Tirumala Tirupati temple trust test positive, three have died",scroll.in
2020-08-10 08:47:00,Australian Covid-19 death toll reaches 313 – as it happened,theguardian.com
2020-08-10 08:48:47,4 More Years For Chairman Wontumi – NPP A/R Executives Pledge,peacefmonline.com
2020-08-10 08:49:14,"15% Students Enrolled in Delhi Govt Schools Not Traceable Since Lockdown, Not Attending E-classes",news18.com
2020-08-10 08:50:45,"Increased shark activity due to whale carcass at Kommetjie, warns NSRI",iol.co.za
2020-08-10 08:51:00,National Party figure accused of using ZB talkback to derail candidate's campaign,newstalkzb.co.nz
2020-08-10 08:52:07,SSLC Result 2020 Karnataka LIVE Updates: Over 8.4 la..rnative websites to check if karresults.nic.in is down,firstpost.com
2020-08-10 08:56:39,News: Security forces injure at least eighteen people in Wolaita zone after arrest of officials triggers protest,addisstandard.com
2020-08-10 08:58:00,"Perikatan upholds decision of court in acquitting Musa Aman, says Takiyuddin",thestar.com.my
2020-08-10 09:00:00,Private schools to get Sh7 billion from state,standardmedia.co.ke
2020-08-10 09:00:00,Evictions in South Carolina signal housing crisis for renters nationwide as homelessness looms,nbcnews.com
2020-08-10 09:00:00,Evictions in South Carolina signal dire straits for renters nationwide as homelessness looms,nbcnews.com
2020-08-10 09:00:00,"What Phoenix-Area Voters Say About Trump, Biden, Coronavirus",npr.org
2020-08-10 09:00:00,What Is The Difference Between Contested And Uncontested Divorce?,sg.news.yahoo.com
2020-08-10 09:02:56,Cargo vessel rams into Pier of Manila North Harbor Port — PCG,untvweb.com
2020-08-10 09:06:11,Birmingham family are turned away by police from packed beach at Durdle Door after SIX-hour drive,dailymail.co.uk
2020-08-10 09:08:00,Apapa will open to traffic in October — LASG,vanguardngr.com
2020-08-10 09:08:33,Biti warns Khupe,thezimbabwemail.com
2020-08-10 09:08:49,Tanzania: Dar-Moro SGR Project Speed Delights Premier,allafrica.com
2020-08-10 09:10:00,"Allowing 1MDB to review audit report insulting to Ambrin Buang, court hears",thestar.com.my
2020-08-10 09:12:18,Device to detect Covid-19 now available in Kenya,the-star.co.ke
2020-08-10 09:13:06,Migrant crossings: Use of navy ships to stop boats 'dangerous',bbc.co.uk
2020-08-10 09:15:27,COVID-19: NCOC discusses guidelines for Muharram,nation.com.pk
2020-08-10 09:16:00,NCOC session mulls over Muharram SOPs to avoid second coronavirus wave,geo.tv
2020-08-10 09:17:14,Coronavirus LIVE as cases in Greater Manchester boroughs continue to rise,manchestereveningnews.co.uk
2020-08-10 09:17:52,National Party's Roger Bridge accused of using 'Merv' alter ego to derail candidate Nuwanthie Samarakone,nzherald.co.nz
2020-08-10 09:19:00,"Pupils could go back to school 'week on, week off' in headteachers' plan to fight coronavirus",mirror.co.uk
2020-08-10 09:19:00,'I owned lucrative businesses' — Malami writes Buhari over corruption allegations,thecable.ng
2020-08-10 09:20:00,Covid-19: No new positive cases recorded in Sarawak today,theborneopost.com
2020-08-10 09:24:43,"Unban the booze, 'we can cope with COVID-19 and trauma upsurge' – WC Health",ewn.co.za
2020-08-10 09:28:42,Dawn Butler: MP calls for 'system change' after police stop,bbc.co.uk
2020-08-10 09:29:00,NMA sets up committee to probe disrupted Enugu election,vanguardngr.com
2020-08-10 09:29:42,SSLC Result 2020: Karnataka Class 10 result Released on karresults.nic.in- how to check results here,timesnownews.com
2020-08-10 09:33:45,Man dies while surfing at Collaroy Beach,news.com.au
2020-08-10 09:35:00,House gives final OK to proposed Bayanihan 2 Law,gmanetwork.com
2020-08-10 09:37:08,"After treatment, Karnataka chief minister Yediyurappa tests negative for covid",livemint.com
2020-08-10 09:37:10,First Atlantic Bank launches 25th Anniversary with focus on becoming sub-regional bank,myjoyonline.com
2020-08-10 09:40:00,Why leave party led by 'great captain' - Bersatu S'gor chief,malaysiakini.com
2020-08-10 09:41:00,Finance Ministry agrees to reimburse doctors in cases of quarantine,jpost.com
2020-08-10 09:42:30,Judiciary and Gender parity: NGEC raises red flag,kbc.co.ke
2020-08-10 09:45:00,'Ghana is making progress in reducing Covid-19 cases' - Dr. Da Costa,myjoyonline.com
2020-08-10 09:46:55,Gunmen Kill School Proprietor In Taraba,channelstv.com
2020-08-10 09:49:16,SSLC Result 2020 Karnataka DECLARED: KSEEB announces.. results; check kseeb.kar.nic.in and karresults.nic.in,firstpost.com
2020-08-10 09:49:58,"Weather week in Latvia: Cool in the middle, warm at both ends",eng.lsm.lv
2020-08-10 09:50:22,"Anti-terror law's use of UN resolution wrong, says 27th petition",rappler.com
2020-08-10 09:52:00,"Appeal as Lotto winner has until end of the day to claim €70,000 prize",irishexaminer.com
2020-08-10 09:52:02,Met Office warning EXTENDED: Up to 6INCHES of rain to fall in 4 hours as thunderstorms hit,express.co.uk
2020-08-10 09:53:00,POLITICO Playbook: Who called Trump? - POLITICO,politico.com
2020-08-10 09:53:23,NSW weather: Shoalhaven Tallowa dam bursts its banks after heavy rain,news.com.au
2020-08-10 09:55:08,Zimbabwe opposition parties welcome SA intervention,thezimbabwemail.com
2020-08-10 09:56:15,LIVE: Coronavirus NSW: Batemans Bay High School to close,news.com.au
2020-08-10 10:00:21,Ministry to table convention on violence at work,namibian.com.na
2020-08-10 10:00:21,Esau appeals against bail refusal,namibian.com.na
2020-08-10 10:00:21,No more classroom hassles for Windhoek school,namibian.com.na
2020-08-10 10:00:21,Central bank warns of dodgy schemes,namibian.com.na
2020-08-10 10:00:42,"PH will not ban use of rapid tests, but DOH to issue clear guidelines",cnnphilippines.com
2020-08-10 10:03:00,UNGA president-elect arrives at foreign ministry,thenews.com.pk
2020-08-10 10:04:00,"Little evidence Covid spreads in schools, says Gavin Williamson",theguardian.com
2020-08-10 10:04:00,Railways to take action against agency issuing false recruitment advertisement,timesofindia.indiatimes.com
2020-08-10 10:07:29,What if there is a COVID-19 outbreak at a school?,ottawacitizen.com
2020-08-10 10:09:00,"Attempted murder in downtown Strathroy leaves two men shot, police seeking suspect",london.ctvnews.ca
2020-08-10 10:13:58,Inflation ticks up again in Latvia,eng.lsm.lv
2020-08-10 10:14:06,Top health official: Students from 4th grade may not return to school on time,timesofisrael.com
2020-08-10 10:15:46,SSLC Result 2020 Karnataka DECLARED: KSEEB declares Class 10 scores today; how to check via SMS,firstpost.com
2020-08-10 10:17:00,Woman who glassed mum following bender warned off tequila and Stella by judge,manchestereveningnews.co.uk
2020-08-10 10:17:41,Knock Shrine to close for busiest day of the year,rte.ie
2020-08-10 10:18:21,Kenyan military deployed to fight fire in Tsavo park,bbc.com
2020-08-10 10:19:06,Takiyuddin unveils letter purporting to show ex-AG's agreement to Riza Aziz's settlement,nst.com.my
2020-08-10 10:20:45,Govt says Mkhize doesn't own a PPE company,enca.com
2020-08-10 10:21:00,Information from Johor Ruler leads to arrests of poachers in Kluang,thestar.com.my
2020-08-10 10:22:00,August rain falls in Israel for second consecutive day,ynetnews.com
